order_id,airline_code,airline_name,region,account_tier,part_id,part_type,aircraft_model,capability_area,repair_center_id,repair_center_location,order_created_date,received_date,completed_date,status,priority,warranty_flag,quoted_repair_days,actual_repair_days,repair_cost_usd,sla_met
RO02045,SQ,Singapore Airlines,Asia,Growth,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-11-15,2025-11-16,2025-11-26,Completed,Standard,N,8,10.0,19112.39,Y
RO02046,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-12-09,2025-12-11,2025-12-17,Completed,Urgent,N,6,6.0,14574.37,Y
RO02047,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-09-30,2025-10-03,2025-10-08,Completed,Urgent,N,6,5.0,12399.71,Y
RO02048,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-09-28,2025-10-01,2025-10-10,Completed,Standard,N,6,9.0,12864.59,N
RO02049,LH,Lufthansa,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC05,"Cincinnati, OH",2025-06-13,2025-06-18,2025-06-25,Completed,AOG,N,6,7.0,24920.99,Y
RO02050,WN,Southwest Airlines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-03-19,2025-03-20,2025-03-28,Completed,Standard,N,12,8.0,31544.33,Y
RO02051,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-10-17,2025-10-21,2025-10-29,Completed,Urgent,N,5,8.0,10639.62,N
RO02052,BA,British Airways,Europe,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-03-09,2025-03-10,2025-03-17,Completed,Standard,Y,7,7.0,2803.79,Y
RO02053,LH,Lufthansa,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-12-25,2025-12-30,,In Progress,Standard,N,6,,12952.48,
RO02054,B6,JetBlue,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-10-19,2025-10-23,2025-10-28,Completed,AOG,N,4,5.0,9005.23,Y
RO02055,SQ,Singapore Airlines,Asia,Growth,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-06-18,2025-06-23,2025-06-30,Completed,AOG,N,8,7.0,24510.25,Y
RO02056,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-02-07,2025-02-08,2025-02-14,Completed,Urgent,N,6,6.0,19176.71,Y
RO02057,UA,United Airlines,North America,Growth,AUTO610,Autonomy Controller,B787,Autonomy,RC03,"Miami, FL",2025-03-27,2025-03-30,2025-04-14,Completed,Standard,Y,13,15.0,7269.89,Y
RO02058,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC03,"Miami, FL",2025-03-15,2025-03-17,2025-03-24,Completed,Urgent,N,8,7.0,21526.83,Y
RO02059,BA,British Airways,Europe,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-03-14,2025-03-18,2025-03-23,Completed,AOG,N,6,5.0,23548.11,Y
RO02060,QR,Qatar Airways,Middle East,Growth,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-10-28,2025-11-02,2025-11-06,Completed,Standard,Y,4,4.0,1389.85,Y
RO02061,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-05-26,2025-05-31,2025-06-07,Completed,Standard,N,7,7.0,15944.45,Y
RO02062,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-02-16,2025-02-19,2025-02-27,Completed,Standard,Y,6,8.0,2477.12,Y
RO02063,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC05,"Cincinnati, OH",2025-06-11,2025-06-16,2025-06-21,Completed,Standard,N,4,5.0,8263.43,Y
RO02064,B6,JetBlue,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-04-01,2025-04-05,2025-04-10,Completed,Standard,N,5,5.0,9407.16,Y
RO02065,NH,ANA,Asia,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-11-30,2025-12-01,2025-12-08,Completed,Standard,N,5,7.0,9488.76,Y
RO02066,LH,Lufthansa,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-01-07,2025-01-10,2025-01-16,Completed,Standard,N,4,6.0,5789.31,Y
RO02067,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-01-30,2025-02-04,2025-02-09,Completed,Standard,N,6,5.0,11782.13,Y
RO02068,SQ,Singapore Airlines,Asia,Growth,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-07-14,2025-07-18,2025-07-23,Completed,Urgent,N,6,5.0,13729.15,Y
RO02069,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-03-06,2025-03-07,2025-03-11,Completed,Standard,N,5,4.0,8666.07,Y
RO02070,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-08-11,2025-08-13,2025-08-18,Completed,AOG,N,6,5.0,16640.9,Y
RO02071,EK,Emirates,Middle East,Strategic,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-12-27,2025-12-31,,In Progress,Urgent,N,8,,19162.66,
RO02072,AA,American Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-12-18,2025-12-21,2025-12-27,Completed,Standard,N,7,6.0,14516.27,Y
RO02073,AF,Air France,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-02-09,2025-02-14,2025-02-20,Completed,Standard,N,4,6.0,5951.27,Y
RO02074,AF,Air France,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC05,"Cincinnati, OH",2025-12-16,2025-12-21,2025-12-29,Completed,Standard,N,6,8.0,17938.2,Y
RO02075,WN,Southwest Airlines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-01-12,2025-01-13,2025-01-22,Completed,Standard,Y,12,9.0,5185.12,Y
RO02076,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-04-30,2025-05-02,2025-05-09,Completed,Urgent,Y,5,7.0,2079.67,N
RO02077,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-08-23,2025-08-27,2025-09-03,Completed,Standard,N,5,7.0,8300.74,Y
RO02078,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-02-19,2025-02-22,2025-02-28,Completed,AOG,N,5,6.0,14109.37,Y
RO02079,LH,Lufthansa,Europe,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-08-31,2025-09-02,2025-09-12,Completed,Standard,N,12,10.0,30668.55,Y
RO02080,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-03-19,2025-03-22,2025-03-28,Completed,Standard,Y,6,6.0,3515.89,Y
RO02081,AA,American Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-05-09,2025-05-10,2025-05-21,Completed,Standard,N,11,11.0,28241.24,Y
RO02082,AC,Air Canada,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-05-27,2025-06-01,2025-06-09,Completed,Urgent,N,6,8.0,16422.63,N
RO02083,AA,American Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-08-29,2025-08-30,2025-09-14,Completed,Standard,Y,11,15.0,4888.33,N
RO02084,AC,Air Canada,North America,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-03-26,2025-03-27,2025-04-03,Completed,Standard,N,4,7.0,7014.07,N
RO02085,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-02-09,2025-02-14,2025-02-20,Completed,Urgent,N,5,6.0,11767.56,Y
RO02086,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-02-15,2025-02-19,2025-02-22,Completed,Standard,Y,4,3.0,1335.22,Y
RO02087,QF,Qantas,Oceania,Strategic,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-12-04,2025-12-07,2025-12-14,Completed,Standard,Y,8,7.0,3574.04,Y
RO02088,AC,Air Canada,North America,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-09-16,2025-09-20,2025-09-26,Completed,Standard,N,7,6.0,13856.44,Y
RO02089,AC,Air Canada,North America,Strategic,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-11-07,2025-11-11,2025-11-23,Completed,Standard,N,11,12.0,26960.27,Y
RO02090,SQ,Singapore Airlines,Asia,Growth,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-10-02,2025-10-06,2025-10-10,Completed,Urgent,N,4,4.0,7532.17,Y
RO02091,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-11-15,2025-11-19,2025-11-23,Completed,Standard,N,4,4.0,6180.97,Y
RO02092,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-10-24,2025-10-28,2025-11-05,Completed,Standard,N,6,8.0,11846.23,Y
RO02093,EK,Emirates,Middle East,Strategic,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-10-10,2025-10-11,2025-10-21,Completed,Standard,N,11,10.0,25660.72,Y
RO02094,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-04-14,2025-04-16,2025-04-23,Completed,Standard,Y,5,7.0,1670.86,Y
RO02095,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-11-27,2025-11-28,2025-12-01,Completed,Standard,N,4,3.0,7472.91,Y
RO02096,AS,Alaska Airlines,North America,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-04-18,2025-04-23,2025-04-30,Completed,Standard,N,7,7.0,13523.18,Y
RO02097,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-01-02,2025-01-03,2025-01-09,Completed,Urgent,N,5,6.0,11078.74,Y
RO02098,LH,Lufthansa,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-02-16,2025-02-21,2025-02-28,Completed,Standard,Y,5,7.0,1874.57,Y
RO02099,AA,American Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-02-07,2025-02-12,2025-02-25,Completed,Urgent,N,11,13.0,31312.78,N
RO02100,AS,Alaska Airlines,North America,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-09-22,2025-09-26,2025-10-05,Completed,Urgent,N,13,9.0,37060.29,Y
RO02101,EK,Emirates,Middle East,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-02-16,2025-02-21,2025-02-28,Completed,Standard,N,6,7.0,19581.2,Y
RO02102,EK,Emirates,Middle East,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC05,"Cincinnati, OH",2025-08-03,2025-08-05,2025-08-22,Completed,Urgent,N,12,17.0,36201.34,N
RO02103,DL,Delta Air Lines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-03-07,2025-03-10,2025-03-22,Completed,Standard,Y,7,12.0,3008.91,N
RO02104,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-09-11,2025-09-13,2025-09-19,Completed,Standard,N,7,6.0,13659.04,Y
RO02105,B6,JetBlue,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-06-23,2025-06-25,2025-07-04,Completed,Standard,N,8,9.0,19068.47,Y
RO02106,SQ,Singapore Airlines,Asia,Growth,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-04-17,2025-04-19,2025-04-27,Completed,Standard,N,8,8.0,17502.84,Y
RO02107,QR,Qatar Airways,Middle East,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-06-14,2025-06-19,2025-07-02,Completed,Standard,N,6,13.0,20002.36,N
RO02108,NH,ANA,Asia,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-02-28,2025-03-03,2025-03-09,Completed,Standard,Y,6,6.0,3328.05,Y
RO02109,QF,Qantas,Oceania,Strategic,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-07-28,2025-07-31,2025-08-03,Completed,AOG,Y,4,3.0,1997.17,Y
RO02110,AF,Air France,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-10-12,2025-10-15,2025-10-24,Completed,Standard,N,5,9.0,9536.31,N
RO02111,QF,Qantas,Oceania,Strategic,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-10-25,2025-10-28,2025-11-02,Completed,Standard,N,5,5.0,9519.55,Y
RO02112,DL,Delta Air Lines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-11-14,2025-11-17,2025-12-01,Completed,Standard,N,12,14.0,26846.87,Y
RO02113,LH,Lufthansa,Europe,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC03,"Miami, FL",2025-01-31,2025-02-02,2025-02-05,Completed,Standard,Y,4,3.0,1616.51,Y
RO02114,QR,Qatar Airways,Middle East,Growth,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-06-11,2025-06-12,2025-06-22,Completed,Standard,N,8,10.0,18525.04,Y
RO02115,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-01-29,2025-02-03,2025-02-10,Completed,Standard,N,6,7.0,17974.25,Y
RO02116,AA,American Airlines,North America,Growth,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-12-23,2025-12-26,,In Progress,Standard,N,8,,18490.38,
RO02117,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-11-10,2025-11-14,2025-11-19,Completed,Standard,N,4,5.0,7186.63,Y
RO02118,SQ,Singapore Airlines,Asia,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-05-16,2025-05-17,2025-05-22,Completed,Standard,N,4,5.0,7505.54,Y
RO02119,QF,Qantas,Oceania,Strategic,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-03-06,2025-03-08,2025-03-14,Completed,Standard,N,6,6.0,12298.7,Y
RO02120,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-10-20,2025-10-21,2025-10-25,Completed,Standard,N,4,4.0,5837.54,Y
RO02121,BA,British Airways,Europe,Growth,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-08-08,2025-08-13,2025-08-19,Completed,Urgent,N,6,6.0,14442.17,Y
RO02122,NH,ANA,Asia,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-01-25,2025-01-27,2025-01-31,Completed,Urgent,N,5,4.0,11187.41,Y
RO02123,AS,Alaska Airlines,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-04-03,2025-04-05,2025-04-10,Completed,Urgent,N,4,5.0,7228.77,Y
RO02124,WN,Southwest Airlines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-05-23,2025-05-25,2025-06-02,Completed,Standard,Y,7,8.0,2890.02,Y
RO02125,LH,Lufthansa,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-07-16,2025-07-19,2025-07-28,Completed,Standard,Y,5,9.0,1968.26,N
RO02126,EK,Emirates,Middle East,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC05,"Cincinnati, OH",2025-03-04,2025-03-09,2025-03-20,Completed,Standard,N,7,11.0,16577.81,N
RO02127,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-07-17,2025-07-19,2025-07-31,Completed,Standard,N,6,12.0,14332.09,N
RO02128,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-05-10,2025-05-11,2025-05-16,Completed,Standard,N,5,5.0,10243.17,Y
RO02129,LH,Lufthansa,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-10-21,2025-10-23,2025-10-30,Completed,Standard,N,6,7.0,12592.65,Y
RO02130,AF,Air France,Europe,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC05,"Cincinnati, OH",2025-03-24,2025-03-25,2025-04-14,Completed,Standard,N,13,20.0,32788.01,N
RO02131,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-12-12,2025-12-16,2025-12-21,Completed,Urgent,N,7,5.0,15976.98,Y
RO02132,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-10-22,2025-10-23,2025-10-26,Completed,Urgent,N,5,3.0,10605.3,Y
RO02133,UA,United Airlines,North America,Growth,AUTO610,Autonomy Controller,B787,Autonomy,RC02,"Phoenix, AZ",2025-03-09,2025-03-11,2025-03-29,Completed,Urgent,N,13,18.0,35211.81,N
RO02134,AF,Air France,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-06-30,2025-07-01,2025-07-06,Completed,Standard,Y,4,5.0,1237.32,Y
RO02135,AS,Alaska Airlines,North America,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC02,"Phoenix, AZ",2025-03-31,2025-04-05,2025-04-20,Completed,Standard,N,13,15.0,30768.26,Y
RO02136,AF,Air France,Europe,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-10-07,2025-10-09,2025-10-12,Completed,Standard,N,4,3.0,7532.09,Y
RO02137,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-07-07,2025-07-12,2025-07-16,Completed,Standard,N,4,4.0,6589.47,Y
RO02138,WN,Southwest Airlines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-12-07,2025-12-12,2025-12-19,Completed,AOG,N,6,7.0,14603.46,Y
RO02139,AA,American Airlines,North America,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-09-02,2025-09-04,2025-09-21,Completed,Standard,N,12,17.0,30185.39,N
RO02140,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-08-30,2025-09-03,2025-09-09,Completed,Urgent,N,5,6.0,12619.47,Y
RO02141,NH,ANA,Asia,Strategic,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-04-13,2025-04-17,2025-04-22,Completed,Standard,N,4,5.0,6000.86,Y
RO02142,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-01-05,2025-01-10,2025-01-14,Completed,Standard,N,4,4.0,6637.47,Y
RO02143,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-10-25,2025-10-28,2025-11-04,Completed,AOG,N,11,7.0,36926.52,Y
RO02144,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-03-30,2025-04-02,2025-04-08,Completed,Standard,N,5,6.0,8076.66,Y
RO02145,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-04-16,2025-04-21,2025-04-30,Completed,Urgent,N,11,9.0,26218.43,Y
RO02146,B6,JetBlue,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-02-12,2025-02-13,2025-02-19,Completed,Standard,N,6,6.0,17467.8,Y
RO02147,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-02-01,2025-02-04,2025-02-08,Completed,Urgent,N,6,4.0,12900.1,Y
RO02148,AF,Air France,Europe,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC02,"Phoenix, AZ",2025-01-20,2025-01-23,2025-02-01,Completed,Urgent,N,12,9.0,30176.69,Y
RO02149,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-05-05,2025-05-08,2025-05-19,Completed,Standard,N,11,11.0,29048.6,Y
RO02150,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-11-16,2025-11-20,2025-11-27,Completed,Standard,N,7,7.0,15150.64,Y
RO02151,AA,American Airlines,North America,Growth,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-01-03,2025-01-04,2025-01-15,Completed,Standard,N,8,11.0,18185.36,N
RO02152,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC02,"Phoenix, AZ",2025-01-28,2025-01-30,2025-02-09,Completed,Urgent,Y,11,10.0,6462.14,Y
RO02153,QF,Qantas,Oceania,Strategic,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-09-12,2025-09-16,2025-09-24,Completed,Urgent,N,6,8.0,16389.24,N
RO02154,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-10-16,2025-10-19,2025-10-25,Completed,Urgent,Y,6,6.0,2785.29,Y
RO02155,SQ,Singapore Airlines,Asia,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-07-19,2025-07-21,2025-07-25,Completed,Urgent,Y,4,4.0,1676.14,Y
RO02156,WN,Southwest Airlines,North America,Core,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-11-12,2025-11-13,2025-12-01,Completed,Standard,N,11,18.0,27659.03,N
RO02157,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-08-18,2025-08-22,2025-08-30,Completed,Urgent,N,6,8.0,22355.31,N
RO02158,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-04-20,2025-04-22,2025-04-26,Completed,Standard,N,5,4.0,8905.92,Y
RO02159,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-01-26,2025-01-28,2025-01-31,Completed,Standard,N,4,3.0,6447.88,Y
RO02160,AF,Air France,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-11-06,2025-11-08,2025-11-17,Completed,Standard,Y,6,9.0,3502.35,N
RO02161,BA,British Airways,Europe,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-03-04,2025-03-09,2025-03-14,Completed,Standard,N,6,5.0,17416.51,Y
RO02162,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-06-02,2025-06-04,2025-06-10,Completed,Standard,N,5,6.0,9687.65,Y
RO02163,NH,ANA,Asia,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-09-26,2025-10-01,2025-10-10,Completed,Standard,N,7,9.0,15147.9,Y
RO02164,B6,JetBlue,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-12-04,2025-12-09,2025-12-23,Completed,Standard,N,12,14.0,28399.83,Y
RO02165,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-07-29,2025-08-02,2025-08-06,Completed,Standard,N,4,4.0,5988.1,Y
RO02166,WN,Southwest Airlines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-06-18,2025-06-23,2025-06-30,Completed,Standard,N,6,7.0,11082.83,Y
